t,u,r,time_s
1780959485.8802109,0.0,0.12,37.067490339279175
1780959485.98012,0.0,0.12,37.167399406433105
1780959486.0801075,0.0,0.12,37.26738691329956
1780959486.1800985,0.0,0.12,37.3673779964447
1780959486.2799819,0.0,0.12,37.46726131439209
1780959486.3801973,0.0,0.12,37.567476749420166
1780959486.4800062,0.0,0.12,37.667285680770874
1780959486.5800645,0.0,0.12,37.76734399795532
1780959486.6799974,0.0,0.12,37.86727690696716
1780959486.7807615,0.0,0.12,37.96804094314575
1780959486.8799899,0.0,0.12,38.06726932525635
1780959486.9799912,0.0,0.12,38.16727066040039
1780959487.0803037,0.0,0.12,38.26758313179016
1780959487.1801248,0.0,0.12,38.3674042224884
1780959487.2800913,0.0,0.12,38.4673707485199
1780959487.3801484,0.0,0.12,38.56742787361145
1780959487.4810116,0.0,0.12,38.668291091918945
1780959487.5799994,0.0,0.12,38.76727890968323
1780959487.6809974,0.0,0.12,38.868276834487915
1780959487.7801101,0.0,0.12,38.96738958358765
1780959487.880035,0.0,0.12,39.0673143863678
1780959487.9806738,0.0,0.12,39.16795325279236
1780959488.0800078,0.0,0.12,39.267287254333496
1780959488.1801176,0.0,0.12,39.36739706993103
1780959488.2800505,0.0,0.12,39.46732997894287
1780959488.3799934,0.0,0.12,39.567272901535034
1780959488.4799469,0.0,0.12,39.66722631454468
1780959488.5800219,0.0,0.12,39.76730132102966
1780959488.6801457,0.0,0.12,39.867425203323364
1780959488.7811165,0.0,0.12,39.968395948410034
1780959488.8800364,0.0,0.12,40.06731581687927
1780959488.9802046,0.0,0.12,40.16748404502869
1780959489.0801442,0.0,0.12,40.26742362976074
1780959489.18011,0.0,0.12,40.3673894405365
1780959489.280577,0.0,0.12,40.46785640716553
1780959489.379964,0.0,0.12,40.567243576049805
1780959489.4800067,0.0,0.12,40.66728615760803
1780959489.5800927,0.0,0.12,40.767372131347656
1780959489.6801658,0.0,0.12,40.86744523048401
1780959489.7799973,0.0,0.12,40.96727681159973
1780959489.8800359,0.0,0.12,41.067315340042114
1780959489.98009,0.0,0.12,41.16736936569214
1780959490.0801313,0.0,0.12,41.26741075515747
