t,u,r,time_s
1780877280.1347044,-0.1,-0.023025732820025024,29.304856061935425
1780877280.2345495,-0.05,-0.023113806472357726,29.404701232910156
1780877280.3344388,-0.05,-0.02304933166493056,29.50459051132202
1780877280.434035,-0.05,-0.022850371211835276,29.60418677330017
1780877280.534249,-0.05,-0.022493458479751847,29.704400777816772
1780877280.6347787,-0.05,-0.022634660707303977,29.804930448532104
1780877280.7343671,-0.05,-0.022675419916151466,29.904518842697144
1780877280.8346224,-0.05,-0.02287906839752215,30.00477409362793
1780877280.934183,-0.05,-0.022989221986316324,30.104334592819214
1780877281.034475,-0.05,-0.022925324006921828,30.20462679862976
1780877281.134427,-0.05,-0.022294423887433863,30.30457878112793
1780877281.2344985,-0.05,-0.022538254206823982,30.40465021133423
1780877281.3340929,-0.05,-0.022614935500721498,30.504244565963745
1780877281.434091,-0.05,-0.022811480635731768,30.60424280166626
1780877281.5342393,-0.05,-0.02277665025845957,30.70439100265503
1780877281.6341188,-0.05,-0.02224324136444953,30.80427050590515
1780877281.7340608,-0.05,-0.022293355574907737,30.904212474822998
1780877281.8341746,-0.05,-0.022254265467905005,31.004326343536377
1780877281.9342523,-0.05,-0.02235893414560149,31.104403972625732
1780877282.034099,-0.05,-0.021864346881125773,31.204250812530518
1780877282.1339898,-0.05,-0.02204120099680517,31.304141521453857
1780877282.2342534,-0.05,-0.022000130826067464,31.404405117034912
1780877282.334136,-0.05,-0.022083569034325273,31.504287719726562
1780877282.4339783,-0.05,-0.02168267081788876,31.604130029678345
1780877282.5343864,-0.05,-0.02202680309541301,31.704538106918335
1780877282.63404,-0.05,-0.022039104825844626,31.804191827774048
1780877282.7343988,-0.05,-0.022196350010832887,31.904550552368164
1780877282.834093,-0.05,-0.02189867664990708,32.004244804382324
1780877282.9341304,-0.05,-0.02209507304501614,32.10428214073181
1780877283.0343885,-0.05,-0.022136363939297538,32.20454025268555
1780877283.1344628,-0.05,-0.0215351757204582,32.304614543914795
1780877283.2341673,-0.05,-0.021727722505145715,32.404319047927856
1780877283.3341327,-0.05,-0.021738427612290178,32.504284381866455
1780877283.4346232,-0.05,-0.021652850449941925,32.604774951934814
1780877283.534433,-0.05,-0.021246074091145577,32.70458459854126
1780877283.6340258,-0.05,-0.021327020167942613,32.8041775226593
1780877283.7340057,-0.05,-0.021452480076749922,32.904157400131226
1780877283.8340924,-0.05,-0.02123154810775189,33.00424408912659
1780877283.9348097,-0.05,-0.021158355512641037,33.10496139526367
1780877284.0340466,-0.05,-0.02109358097931705,33.204198360443115
1780877284.1340737,-0.05,-0.021169481755665256,33.3042254447937
1780877284.2340384,-0.05,-0.02087725536946417,33.40419006347656
1780877284.334279,-0.05,-0.02081903722132877,33.50443077087402
1780877284.4341538,-0.05,-0.020741743346529746,33.60430550575256
1780877284.5347064,-0.05,-0.02020352109228863,33.70485806465149
1780877284.634203,-0.05,-0.020316163044405647,33.804354667663574
1780877284.7341259,-0.05,-0.020271011559787108,33.90427756309509
1780877284.8344834,-0.05,-0.02037572473132717,34.00463509559631
1780877284.9340324,-0.05,-0.020156946762636716,34.1041841506958
1780877285.0341156,-0.05,-0.020086960742813586,34.204267263412476
1780877285.134426,-0.05,-0.020074909088604573,34.30457782745361
1780877285.2340279,-0.05,-0.0197105236975774,34.40417957305908
1780877285.3348813,-0.05,-0.019700153695767275,34.505033016204834
1780877285.4344635,-0.05,-0.019586242446075354,34.604615211486816
1780877285.5345378,-0.05,-0.019374291423741922,34.704689502716064
1780877285.6339552,-0.05,-0.019387672461546997,34.80410695075989
1780877285.734321,-0.05,-0.019384473178071557,34.90447282791138
1780877285.8347883,-0.05,-0.019065482630786713,35.004940032958984
1780877285.9346592,-0.05,-0.019213604981639078,35.10481095314026
1780877286.034272,-0.05,-0.019184730078633125,35.204423666000366
1780877286.1341949,-0.05,-0.019043185442942322,35.304346561431885
1780877286.2342067,-0.05,-0.01913887114393145,35.40435838699341
1780877286.3342965,-0.05,-0.0190976021050569,35.5044481754303
1780877286.4341984,-0.05,-0.018910790108436014,35.604350090026855
1780877286.5343173,-0.05,-0.018969544478227438,35.704468965530396
1780877286.6341178,-0.05,-0.018979690994044323,35.804269552230835
1780877286.7342598,-0.05,-0.019018231213911736,35.90441155433655
1780877286.834045,-0.05,-0.018908816613255518,36.004196643829346
1780877286.934081,-0.05,-0.01887905773542816,36.10423278808594
1780877287.034381,-0.05,-0.018778150914320696,36.204532623291016
1780877287.1341653,-0.05,-0.018598308559621097,36.304316997528076
1780877287.2345111,-0.05,-0.018441546330127966,36.40466284751892
1780877287.3341072,-0.05,-0.018339481080043313,36.50425887107849
1780877287.4340382,-0.05,-0.01820500903794248,36.6041898727417
1780877287.534766,-0.05,-0.017975927713203586,36.704917669296265
1780877287.6343782,-0.05,-0.017857627257183945,36.804529905319214
1780877287.7340915,-0.05,-0.01761016720334052,36.9042432308197
1780877287.8339808,-0.05,-0.01731038155571147,37.00413250923157
1780877287.9340212,-0.05,-0.017132307843550996,37.10417294502258
1780877288.034238,-0.05,-0.01708192720889305,37.204389810562134
1780877288.13406,-0.05,-0.01671056088638794,37.30421161651611
1780877288.2343233,-0.05,-0.016639618254552842,37.40447497367859
1780877288.334033,-0.05,-0.0165533699064378,37.50418472290039
1780877288.4340582,-0.05,-0.01631567386099963,37.604209899902344
